business_id,stars,checkin_count,BusinessAcceptsCreditCards,BusinessParking,RestaurantsTakeOut,RestaurantsPriceRange2,OutdoorSeating,BikeParking,RestaurantsReservations,WiFi,HasTV,Alcohol,GoodForKids,text_count,avg_sentiment,American,Asian Fusion,Cafe,Chinese,Dessert,Fast Food,Indian,Italian,Japanese,Korean,Latin American,Mediterranean,Mexican,Thai,Vegetarian,Vietnamese,local_cuisine_preference_score,taste_sentiment,service_sentiment,ambience_sentiment
86glJ3ygYJV8HE-FClONsw,3.5,11,1,0,1,1,0,0,0,0,1,0,1,16,0.598175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.4945125,0.26738125,0.37876875
c7TanwrkujM7GAE43H4kwg,4,147,1,1,1,1,1,1,0,0,0,0,1,43,0.674727907,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.100840979,0.638004651,0.532913953,0.46605814
b4yoyv8ZwxIILxRz0GRMzA,3,0,1,1,1,2,0,1,0,2,1,1,1,28,0.748207143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.217361429,0.702864286,0.507,0.486528571
c47tuMlpxWueOz-OIQNBdQ,4.5,43,1,0,1,2,0,0,0,2,1,1,1,7,0.887814286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217045381,0.626257143,0.6068,0.758857143
ff7Z3yE3ORZyvNoN_sU21w,3.5,0,1,1,1,2,1,1,1,2,1,1,0,9,0.945877778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293233083,0.832333333,0.835422222,0.752866667
bffLbfi1IEAff5C2IHJvFA,3.5,703,1,1,1,2,1,1,1,0,1,0,1,276,0.706738768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.056872038,0.689834783,0.540196377,0.648860145
nF5QByCz21MY0KLtSoB5KA,4,985,1,1,1,2,1,1,0,0,1,1,1,228,0.755503509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240837696,0.742783333,0.659153509,0.596723246
0lFkJT6DqT3eMnpW9gP_bw,3,64,1,1,1,2,1,1,1,2,1,1,0,32,0.737865625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241629185,0.63140625,0.544040625,0.58324375
Qtb0QWDBnTYUBwKLQYi74Q,3.5,47,0,1,1,2,0,1,0,2,1,0,1,10,0.74646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101188138,0.18896,0.27562,0.56023
Jci_xPpsvVqhBNJ9oHA31Q,4.5,40,1,1,1,1,1,1,0,2,1,0,1,16,0.8106625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16362728,0.566025,0.642075,0.65890625
EFuFLTpdP2RXOL78dZNJig,2.5,3,1,0,1,2,0,1,0,2,1,0,0,5,0.70572,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.079439252,0.76876,0.38362,0.70956
eEkwQFDofMV22KmWeMR2wQ,4,12,1,1,1,1,0,1,0,0,1,0,1,8,0.780775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.189189189,0.63325,0.3832375,0.6895625
fQbT2skNJPvNDIhLHmcYKA,4,84,1,1,1,2,1,0,0,2,1,0,1,62,0.694327419,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.121208613,0.673901613,0.428946774,0.4833
IvAa7PvfOYl0xRML5W3ebg,4,1403,1,1,1,2,1,1,0,2,1,1,0,407,0.854445946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23937575,0.642797052,0.567169287,0.703481818
GIAgyEwEQITK7wZI_vhXIA,5,41,1,0,1,1,1,1,0,0,0,0,1,61,0.872740984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.048079189,0.81204918,0.480504918,0.512460656
uUjwUD-b7Ik45Xb2nm-g6Q,4.5,12,1,1,1,2,0,1,0,2,1,0,1,7,0.616485714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16065823,0.5629,0.2715,0.4218
QXHTyjutAlsL_esmT2vSqA,2,22,1,1,1,1,0,1,0,0,0,0,1,19,0.052094737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.060064935,0.191010526,-0.005336842,0.094931579
c-0PoHHcA6k7y4CxjGH1jw,3,217,1,1,0,2,1,0,0,2,1,1,0,50,0.658792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270710021,0.422886,0.529618,0.606224
vAfuyrsog38dv_q3z5YwLA,4,19,0,0,1,1,0,1,0,0,1,0,1,9,0.568277778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.051948052,0.593444444,0.369211111,0.306655556
hdvw9SQZ8cee8PoHE4fSPA,3,16,1,1,1,2,0,1,0,2,1,1,1,18,0.384511111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.290836653,0.483233333,0.227016667,0.333583333
dFAHHp-_MpKNz6PqaJYVjA,4,136,1,1,1,1,0,1,0,0,1,0,1,38,0.730623684,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.105630579,0.771752632,0.352763158,0.624610526
py2kSvhHg5B6Z9ZrLHRjuQ,4,149,1,1,1,2,0,1,1,0,1,0,1,48,0.845872917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17989418,0.7903375,0.5850875,0.718679167
vvmfoTfnol3lhZNvx6Yo-A,4,23,1,1,1,1,0,0,0,2,0,0,1,30,0.635823333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.020501139,0.63721,0.498703333,0.285436667
Jq65KuNzC_Uee3TJB9Xv-Q,4,657,1,1,1,2,0,1,1,0,1,0,1,86,0.696497674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.123668485,0.661826744,0.340727907,0.412440698
u4yZ_V4JA96c5xqJCJbegA,3.5,49,1,1,1,2,1,1,1,2,1,1,0,24,0.815991667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.086492074,0.8032125,0.701683333,0.754729167
fuMYz11sdGwFqckMu0BkGQ,2.5,124,1,0,1,2,1,1,0,2,1,0,1,31,0.343619355,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18128655,0.334209677,0.3272,0.217548387
6bzk6tP3jpmZcn6YKSroSg,3.5,80,1,1,1,2,1,1,1,0,1,0,1,71,0.799073239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150655523,0.816915493,0.596085915,0.674629577
2JK2p9X5FftFxNwbqWdkdA,2.5,2,1,1,0,4,1,1,1,2,1,1,1,4,0.461575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126373626,0.476425,0.476425,0.46865
5fJXRPGNeD_Kx3CnKFah_w,4,39,0,0,1,2,0,0,0,2,1,0,1,3,0.408533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157151152,0,0.367466667,0.5864
J2tR_OS_VoTetd9-KoPSqA,2.5,1,1,0,1,3,1,1,1,2,1,0,1,4,0.6995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.127906977,0.832525,0.832525,0.588125
bZcP7e4Whnr6M-3QhzXZ4w,2.5,14,1,0,1,1,0,1,0,2,1,0,1,4,-0.036875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19844358,0.009275,-0.222575,-0.222575
JNHEadNYIm5eY_4lTjmISQ,4,47,1,1,1,2,1,1,0,0,0,0,1,31,0.816448387,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.175833333,0.814712903,0.569035484,0.637370968
mU8d9qbaUqJ-XTd5Ood6Kw,3.5,0,1,1,1,1,1,1,0,2,1,0,1,4,0.9535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161764706,0.738625,0.24785,0.98005
3dFx3MFgZcAWM7CvBPwJsg,3,24,1,1,1,1,0,1,0,2,1,0,1,3,-0.022266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126880427,0,-0.254333333,0
OaouOUsa7Rl9oZ9jjnDE4g,3.5,10,1,1,1,2,0,1,0,2,1,0,1,10,0.62088,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1796875,0.68775,0.19341,0.22741
hYWwNKt65xf525Z1GaQsNg,3,153,1,1,1,2,1,1,0,0,1,0,0,101,0.62989703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017278618,0.59480396,0.428532673,0.51330198
MqhQlbkYd9dShIEcPbmS_g,4,1391,1,1,1,2,0,0,0,0,1,0,1,247,0.827757085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018134715,0.76212753,0.653535223,0.711023887
ybgLYF_SpBTmlWqa3S3lcw,3.5,13,1,0,1,1,0,1,0,2,1,0,1,4,0.229575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.267326733,0.30695,0.139525,0.218
e-0x8xq9t-XirM6CnEYlLA,3,9,1,0,1,2,0,1,1,0,1,1,1,4,0.840625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.177777778,0.833825,0.385625,0.183775
MdqvcsCUSig-0ga4ioxn7g,4,91,1,1,1,1,1,1,0,0,1,0,1,67,0.832755224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.043771044,0.796108955,0.59189403,0.641101493
jCXmXPojIzNH3eTxbr2sXw,4,77,1,1,1,1,0,0,0,2,1,0,1,18,0.748411111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.141538462,0.62025,0.3441,0.557233333
2CvDC4izZ55VHSqk5N8cFA,3.5,603,1,1,1,2,1,1,0,2,1,1,1,242,0.746506198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221052563,0.705546694,0.517702066,0.697778099
4hH1lt7mHPbl4r2O7LH6nA,3.5,57,1,1,1,2,0,0,1,0,1,0,0,50,0.576852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132876869,0.594402,0.529382,0.492734
BsHE4GjG--eJeF4dcIsLGg,4,26,0,1,1,2,1,1,0,0,1,1,1,15,0.792566667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410958904,0.722373333,0.542853333,0.559893333
YHvJyyklyzsQhCnbJu7pFA,4,97,1,1,1,1,0,1,0,2,1,1,1,64,0.6884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.203125,0.607409375,0.313029688,0.48569375
8mD1zIreuIYD2EDQgb7MuQ,2,17,1,0,1,1,1,0,0,2,1,0,1,6,0.193316667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.283980583,0.168366667,0.1555,0.305866667
SsVIglGdHvMKAgj1WMlNsQ,1.5,3,1,1,1,1,0,1,0,0,1,0,1,3,0.484533333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.296296296,0.287466667,-0.0172,0
iZJ-LlKeSRRu6HbY4LZ9ww,2,84,1,0,1,1,0,1,0,2,1,0,0,15,0.138066667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.217201835,0.229306667,0.013886667,0.24778
M7pGqEO85xX2xEy__lr1Uw,3,30,1,1,0,3,0,0,1,2,1,1,0,31,0.708703226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287037037,0.679635484,0.648845161,0.679635484
-gJ3m24voBGR-8fS_hQN9A,4,28,1,1,1,3,0,1,1,2,0,0,0,34,0.912102941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005847953,0.860147059,0.807055882,0.787997059
8Gbu7AiqVWrUe8H9Fmg4hA,2.5,7,1,0,1,1,0,1,0,0,1,0,1,8,0.4931875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.189041096,0.4762625,0.3512125,0.46225
xNFrxpr8lh5RogqFKotUcg,3.5,366,1,1,1,1,0,1,0,2,1,0,1,109,0.779470642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153875996,0.653925688,0.527455046,0.712146789
rmJP8S5Zfc05lfuQAeuVwg,2.5,52,1,1,1,2,0,1,0,2,1,0,1,5,0.66682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155694216,0.34612,0.34612,0.4265
4FHXsFTyvvxc-pISdYkoeQ,3,48,0,1,0,2,0,1,0,0,1,1,0,36,0.712391667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194906506,0.332263889,0.464875,0.689727778
EgIBcZlFbbvbYA95Xaj6uw,4,38,1,1,1,2,1,1,0,2,1,0,1,37,0.778613514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.170731707,0.750716216,0.651275676,0.458545946
aFHrLn3Xiu-sANbdDHjTww,4,72,1,1,1,1,0,1,0,0,1,0,1,29,0.707210345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.236363636,0.666096552,0.450210345,0.510486207
fTUf4xPMRNKfvLrhY6f3wQ,3.5,8,1,0,1,1,1,1,0,0,0,0,1,5,0.48658,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.166165414,0.4505,0.29632,0.46594
73UjNbSoQjQAOS45rcihFg,4,1159,1,1,1,2,1,1,1,0,1,1,0,652,0.83238865,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.045477642,0.761166718,0.608697239,0.706227761
CU_P6jdPiYR4LWpDb761Eg,3.5,3,1,0,1,2,0,1,1,2,1,1,1,3,0.117066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185800508,0.252633333,0.2714,0.2714
qpSpRQ6q_X0_K7SU-srDVw,5,3,0,0,1,1,0,1,1,0,0,0,1,7,0.969142857,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.040540541,0.961914286,0.409,0.683171429
WfjsGrbSIswLMwGtKVNcwQ,3.5,131,1,1,1,1,0,1,0,2,1,0,1,13,0.414153846,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.137836491,0.078676923,0.360292308,0.195576923
fT0lXvUz41XaZbgtSMqTKg,3.5,56,1,1,1,2,0,1,1,0,0,1,1,35,0.647225714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.119541875,0.635694286,0.488148571,0.532385714
BA7tMgnXFAWE8M5CMrZ4jA,2.5,249,1,1,0,2,0,1,0,0,0,0,1,8,0.640725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135819473,0.3481,0.506925,0.1347625
E3IjhZlqCZG1-HJyWTqw1g,3,15,1,1,1,1,0,1,1,2,1,1,0,11,0.520190909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.069064373,0.498181818,0.171263636,0.607309091
zu1V7XhERCFA23srN_ro7g,2.5,222,1,1,1,2,1,0,0,0,1,0,1,39,0.578889744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.198776758,0.536738462,0.365264103,0.322141026
R77bBQfbFBjtqfVKMx_VTw,2.5,76,1,1,1,1,0,1,0,2,0,0,1,43,0.436906977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.263546798,0.443118605,0.272574419,0.29332093
Zxi0AGG2Dh-SeqHEMtuUYg,4.5,28,1,1,1,1,0,1,0,2,0,0,1,18,0.910405556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.062618596,0.870683333,0.728011111,0.637994444
T3m-qVJYIb77lRUesFwDpw,5,5,1,0,1,2,0,1,0,2,1,0,1,2,0.9956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145358605,0.9955,0.9955,0.9955
aWYn5TveRUk2LuOExDnt1A,3,207,1,1,0,3,1,1,1,0,1,1,0,98,0.705035714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339285714,0.690664286,0.518032653,0.599157143
Yk62SB_HISNsv85CDbVkKg,2.5,40,1,0,1,1,0,1,0,2,1,0,1,3,0.769033333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.139138447,0.233433333,0.204133333,0.233433333
eeukleVh3vz0OxvjR-SXYQ,4,29,1,1,1,2,0,0,1,2,1,1,1,19,0.796468421,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.272321429,0.785668421,0.651647368,0.692894737
nf9aW7R1NGybizCR25V34Q,4,48,1,0,1,1,1,1,0,0,1,0,1,25,0.823744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.234285714,0.746508,0.479596,0.390568
5Mqe-TAK7GzwiZapwNqQbA,2,83,1,0,1,1,1,0,0,2,1,0,1,6,0.467,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.149838883,0.165466667,0.440133333,0.303866667
BvomXXWqtKSkEfS037gcfw,3,337,1,1,1,1,1,1,0,2,1,0,1,47,0.612976596,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.159482759,0.523282979,0.379429787,0.33093617
AkpAXXVmnhHzgi9u51QoJQ,4,217,1,1,1,1,1,1,0,0,1,0,1,51,0.666823529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.195388915,0.610894118,0.432139216,0.35555098
0Ig9lXNnfBL7U2ct5oIF6A,4.5,23,0,0,0,1,0,1,0,0,1,1,1,10,0.94036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141321841,0.67961,0.5458,0.93415
JzHU-lJSVHhvkZz5CYlK6Q,4,39,1,1,1,3,1,1,0,0,0,0,1,27,0.803718519,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.181818182,0.758392593,0.404107407,0.524603704
pAfC9NSwoRvUSHfPE3VIog,3.5,455,1,1,1,2,1,1,1,2,1,1,1,176,0.771122159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331081081,0.750424432,0.717365909,0.640818182
2-vIWlqdrRsnhkOj2JS0jA,3,50,1,1,1,3,1,1,1,2,1,1,0,42,0.765828571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320754717,0.73477381,0.721040476,0.774921429
lXkjfmdIKGB-WwEuuEEAmw,3.5,6,1,1,1,2,1,0,0,2,0,1,1,1,0.986,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.096534653,0.9819,0.9819,0.9819
Rb7H2RldbE2607QUctK2GA,4,2,1,1,1,3,0,1,0,2,1,0,1,7,0.650057143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.044776119,0.262314286,0.596157143,0.351214286
cd0I6jMGICJC276l-IOsVQ,5,60,1,1,1,2,0,1,0,2,1,0,1,5,0.97636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.157407407,0.58206,0.78192,0.78144
5N9nJbymj9JtOAEx6ZMxpg,4.5,136,1,1,1,1,0,1,0,0,0,0,1,40,0.8356175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241323084,0.78003,0.3883425,0.64595
E_DS3V_JY1caD1FU1ys2bA,4,17,1,1,1,2,1,1,1,2,0,0,1,37,0.898545946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.240740741,0.821189189,0.716097297,0.754686486
0PDe8TxXHoROxpu-jH8e6A,4,762,1,1,1,2,0,1,1,2,1,1,0,246,0.86630122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240523777,0.801369512,0.675654065,0.781831301
W5VdNSId_i_kpa3Pf4WLPQ,4,158,1,1,1,2,0,1,1,0,1,0,1,74,0.775452703,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.051829268,0.733859459,0.581452703,0.618754054
AM0TA-5mW3-yZ5WrMYYPtw,3.5,440,1,1,1,1,0,1,0,0,1,0,1,95,0.694623158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170687707,0.698816842,0.600974737,0.581566316
P4FbQGEWTp73MXjG1N-e_g,4,187,1,1,1,2,1,1,0,2,1,0,1,113,0.835993805,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1875,0.799278761,0.531676991,0.525062832
9CGFL0YFDf_O6aaiTmnOZQ,2.5,24,1,1,1,2,1,1,0,0,1,1,0,9,0.589155556,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.154513889,0.438311111,0.247266667,0.286177778
A5O2qtmgQ1pZ94VYLezNMw,4.5,12,1,1,1,1,1,1,0,0,0,0,1,5,0.25094,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.231666667,0.25918,0.4397,0.29614
YXpS0aNRclzRXAIqfOsDfw,4,82,1,1,1,2,0,1,1,0,1,0,1,66,0.659792424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.057245081,0.660986364,0.502198485,0.617913636
WN8wJ8PiBcfSPVWtZZhZfA,3.5,106,1,1,1,1,0,1,0,2,0,0,1,45,0.680662222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.219271624,0.669202222,0.573971111,0.519286667
B6VXTY7VZVWQ8cbfPlH-vg,4.5,49,1,1,1,2,1,1,0,2,1,1,0,39,0.847187179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.354779412,0.807541026,0.563925641,0.777112821
mlyTBHNwuDrb7FRGSw3o9g,5,0,1,0,1,2,0,1,0,0,1,0,1,4,0.7898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15969697,0.53055,0,0.282325
lw3p_2nYhzsgRLIMx1mn4w,4,197,1,1,1,2,0,1,1,0,1,0,1,86,0.816424419,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.033928571,0.762738372,0.653190698,0.632760465
y9XVl5058TPjHcO6O2HBaA,3.5,8,1,1,1,1,0,1,0,1,1,0,0,13,0.616884615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.060102302,0.676430769,0.478276923,0.311061538
KuxxpdFvcTbOkqkmWOgDiw,2.5,86,1,1,1,2,0,1,1,0,1,1,1,56,0.489589286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.028776978,0.482841071,0.380425,0.476555357
2vpxylaHnk-vwcpaKR1-GA,4,11,1,0,1,1,0,1,0,0,0,0,1,9,0.645966667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.069333333,0.553066667,0.515177778,0.579533333
MCQCfEIPK_6oNzmfjwEXsA,4,9,1,0,1,2,0,1,0,0,1,0,1,25,0.852984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.116225012,0.628984,0.319264,0.531056
hcL7e9njsG0AboZpEVF5ww,3.5,10,1,0,1,1,0,1,0,0,1,0,1,12,0.525108333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.180379747,0.62085,0.3079,0.485208333
Ip5letiaua2H7CSGyf2H6Q,4,0,1,1,1,3,0,1,0,2,1,0,1,4,0.957475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117089763,0.963425,0.4878,0.7281
5GGT_83OMzXU4XoqFN-Vag,3.5,26,1,0,1,1,0,1,0,0,0,0,1,19,0.736384211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252516779,0.733415789,0.387073684,0.205526316
rG2SnHvwq4VGlnHQQkxiug,2.5,14,1,0,0,1,0,1,0,2,1,0,1,6,0.255016667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.340909091,0.13915,0.213716667,0.125416667
QU5SwQ7NxIJdueL_M3u8dA,4.5,122,1,1,1,2,0,1,1,0,0,0,1,63,0.863512698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.174418605,0.77882381,0.687369841,0.595944444
jHk1OJi16n3BlO3LxkH8cw,4.5,488,1,1,1,1,1,1,0,2,0,1,1,127,0.880966929,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.217584589,0.849617323,0.617273228,0.661437008
1-ACR3Vq9x5Mb-pLqRZjPg,3.5,260,1,1,1,2,0,0,0,2,1,1,1,80,0.73624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.174863388,0.7504,0.4580575,0.61763875
4f-9FJn6SMRQwsI7bPKGRQ,2,33,1,1,1,1,0,1,0,0,1,0,1,8,0.1913625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.252199413,0.2017125,0.0896,0.406475
dZ1IV-9G_Oao2Ha0pC5PYg,4,161,1,1,1,2,0,1,0,0,1,0,1,66,0.814872727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.054263566,0.693301515,0.575113636,0.62620303
xPi3UL7FKhHqxGbJOYdAjw,2,43,1,0,1,2,0,0,1,2,1,0,1,15,0.0975,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.095883534,0.20182,0.142306667,0.250826667
VEtXX_EyiQZBtQEFDKrhsQ,3.5,17,1,1,1,1,0,1,0,2,1,0,1,2,0.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22409535,0.43445,0.92705,0.92705
Abd2Md-wQLlUzViL5T3xDQ,4.5,68,1,1,1,1,0,1,0,2,1,0,1,14,0.635914286,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.56965,0.52055,0.506592857
kJvVunz1OUHcx-wJAepHTw,4,0,0,0,1,1,0,1,0,0,1,0,1,6,0.30635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047281324,0.244816667,0.384966667,-0.071616667
9Mm9xvLfiI72E3Inhmn82g,2.5,126,1,1,1,2,1,1,1,0,1,1,1,64,0.429151563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241024468,0.405945313,0.40774375,0.463210938
mF8czpMukj36ovHb3lGSeg,3.5,257,1,1,1,3,1,1,1,2,1,1,0,135,0.689231111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.026217228,0.69528963,0.552639259,0.662728889
mFIffumYpySeZnQ3ckqpDA,4.5,34,1,1,1,1,0,1,0,2,1,0,1,43,0.835032558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.070539419,0.773755814,0.55685814,0.658048837
PniDGhPSa_bMWA8gU2AipA,4.5,130,0,1,1,1,0,1,0,0,1,0,1,43,0.72692093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.019015926,0.608025581,0.288067442,0.487655814
nOuYFVtC-I1-dPOToQqB7A,2,14,1,1,1,1,0,1,0,2,1,0,1,1,0.8402,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0.8402
Cb85PgiOfcmHza5GQFTB6A,4,47,1,1,1,2,0,0,0,0,1,0,1,42,0.770892857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.031835206,0.745233333,0.556585714,0.642135714
CSYO3-vXbssAbZ3Ox_qsuQ,4,31,1,1,1,2,0,1,0,2,1,0,1,26,0.786580769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.112,0.435623077,0.513569231,0.305534615
_5_x1-g7vMxag8fPNJT_3A,2.5,19,1,1,1,2,1,1,1,2,1,1,0,14,0.270042857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314814815,0.413964286,0.280742857,0.364471429
C8_zQVh3L7-yFazQs76fzg,2,30,1,1,1,1,1,0,0,0,0,0,1,23,0.110708696,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.177645919,0.185382609,0.0464,0.011265217
K6rN4W4ErLVItpH_nIZncg,4,69,1,1,1,1,1,1,0,0,1,0,1,40,0.7088775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1875,0.6787325,0.4828,0.32656
